wavelength	t0-14	t0-18	t0-20	t0-22	t0-25	t0-27	t0-32	t0-35	t0-4	t0-45	t0-46	t0-47	t0-48	t0-5	t0-7	t0-8	t3-14	t3-18	t3-20	t3-22	t3-25	t3-27	t3-32	t3-35	t3-4	t3-45	t3-46	t3-47	t3-48	t3-5	t3-7	t3-8	t5-14	t5-18	t5-20	t5-22	t5-25	t5-27	t5-32	t5-35	t5-4	t5-45	t5-46	t5-47	t5-48	t5-5	t5-7	t5-8	t6-14	t6-18	t6-20	t6-22	t6-25	t6-27	t6-32	t6-35	t6-4	t6-45	t6-46	t6-47	t6-48	t6-5	t6-7	t6-8
1106.94	0.1520258	0.1688953	0.05162142	0.02097861	0.1118273	0.05806818	0.04290977	0.08739261	0.09485304	0.09756893	0.1249373	0.07832519	0.08932751	0.04499512	0.02735286	0.1041644	0.1752341	0.1235646	0.1449711	0.03008439	0.06877606	0.1730393	0.08335877	0.1556289	0.1126818	0.1326876	0.1812312	0.03392397	0.1610557	0.06315496	0.2200913	0.149578	0.07984073	0.169046	0.1059334	0.1975601	0.1201264	0.1854119	0.1782288	0.1436851	0.2330428	0.1134571	0.1387413	0.1534965	0.09080029	0.1136028	0.1432105	0.1591951	0.1574943	0.07086518	0.1511153	0.3273976	0.1840541	0.1651655	0.1006471	0.2133616	0.193802	0.06371453	0.1457689	0.1650954	0.1123119	0.1701396	0.1925408	0.1610661
1108.87	0.1480351	0.1654921	0.05048702	0.02051454	0.1103016	0.05730727	0.04230547	0.0863659	0.09271355	0.09645187	0.1225596	0.07707284	0.08804052	0.04394569	0.02635718	0.1017811	0.1713611	0.1206793	0.1414647	0.02964271	0.0677843	0.1703571	0.0820072	0.1535313	0.110573	0.1302816	0.178335	0.03346726	0.1591386	0.0622319	0.2130938	0.1464149	0.07846978	0.1648586	0.1037652	0.1934742	0.1185172	0.1826154	0.1755718	0.1416525	0.2277914	0.1118356	0.1371521	0.1511882	0.08946309	0.1120144	0.1403114	0.1561221	0.153885	0.0697578	0.1475754	0.3186656	0.1807927	0.1622564	0.09916939	0.2103429	0.1901797	0.06215007	0.1433119	0.1628277	0.1107967	0.1678325	0.1885174	0.157561
1110.8	0.1431323	0.1613953	0.04919762	0.01999329	0.1081996	0.05579902	0.04147018	0.0846624	0.09041696	0.09387314	0.1196726	0.075523	0.08599888	0.04285005	0.02532262	0.09903897	0.1662415	0.1174672	0.1373945	0.0289566	0.06638746	0.1667691	0.08003794	0.1506983	0.1077192	0.1276061	0.1747131	0.03276313	0.1558331	0.06118665	0.20521	0.1428809	0.07678301	0.1602614	0.1014671	0.1890941	0.1167192	0.179324	0.1727738	0.1390458	0.2220642	0.1098997	0.1353786	0.148652	0.08787272	0.1101867	0.1366761	0.1524248	0.1501941	0.0682912	0.1437154	0.3096722	0.1769852	0.1590837	0.09767586	0.2070963	0.1860087	0.06048695	0.1405657	0.1602103	0.1091159	0.1648363	0.1841221	0.1537178
1112.72	0.1375317	0.1567514	0.04797437	0.01944463	0.1056937	0.05395371	0.04050501	0.08247639	0.08803628	0.09053221	0.1165035	0.07380535	0.08357385	0.0417527	0.02429369	0.09595487	0.1599044	0.1139836	0.1329554	0.02799427	0.06478179	0.1624655	0.07778363	0.147426	0.1041076	0.1248735	0.1706792	0.03192526	0.1514775	0.06004654	0.1961825	0.1391286	0.0748748	0.1553489	0.09908369	0.1845402	0.1148026	0.1758122	0.1696886	0.1363225	0.2160781	0.1077425	0.1334388	0.1458702	0.08612087	0.1080302	0.1324891	0.1479568	0.1462022	0.06628376	0.1396402	0.3008874	0.1723934	0.1555226	0.09607878	0.2037424	0.1813315	0.05880347	0.1376625	0.1573755	0.1075545	0.161194	0.1791135	0.1496029
1114.65	0.13166	0.1518863	0.04662873	0.01889707	0.1030994	0.05228185	0.03952091	0.08019093	0.08568115	0.08743294	0.1133948	0.07208622	0.08126775	0.04070092	0.02331856	0.09270707	0.1527707	0.1104149	0.1284517	0.02681947	0.06322141	0.1581502	0.07562327	0.1441094	0.09985147	0.1222252	0.1665194	0.03110602	0.1471985	0.05899664	0.1863729	0.1352562	0.07283617	0.1503749	0.09668552	0.1800196	0.1127653	0.172371	0.1661914	0.1335971	0.2099328	0.1055139	0.13164	0.1427547	0.08431101	0.1056412	0.1280335	0.1429829	0.1420889	0.0640249	0.1355019	0.2924888	0.1677395	0.1519006	0.09421451	0.2003538	0.1762813	0.05717872	0.1347759	0.1545759	0.10607	0.1572431	0.1734749	0.1455398
1116.58	0.1259578	0.1471066	0.04515391	0.01836596	0.100679	0.05113745	0.03858452	0.07815051	0.08341321	0.08532248	0.1105974	0.07046567	0.07942265	0.03970379	0.02243721	0.08953118	0.1455141	0.1069578	0.1241051	0.02557187	0.06186945	0.1546045	0.07378538	0.1410547	0.09548765	0.1195875	0.1625027	0.03040758	0.1438104	0.05807666	0.1771225	0.1314566	0.07073575	0.1455661	0.09434359	0.1755204	0.1106551	0.1689003	0.1627342	0.1307607	0.2039735	0.1033209	0.1298265	0.1396129	0.08249648	0.1032411	0.1234673	0.1379502	0.1380383	0.06199102	0.1312925	0.284719	0.1633163	0.1481289	0.0922011	0.196868	0.1712463	0.0556671	0.1319763	0.1517871	0.1043861	0.1532994	0.1678057	0.1416207
1118.51	0.1207265	0.1426132	0.04396932	0.01786238	0.09851834	0.05049746	0.03771687	0.07646386	0.08125975	0.08420243	0.1081707	0.06896402	0.07800159	0.03874867	0.02168578	0.08661511	0.1387644	0.1037495	0.120021	0.02439821	0.06072794	0.1519243	0.07226022	0.138445	0.09182725	0.1173217	0.158658	0.02982844	0.1411857	0.05716382	0.1692657	0.1279952	0.06877877	0.1410626	0.09211884	0.1711774	0.1085006	0.1655488	0.1595813	0.1278911	0.1986105	0.1012332	0.1279573	0.1367741	0.08072085	0.1010009	0.1193435	0.1333843	0.13441	0.06029022	0.1272955	0.277607	0.1591258	0.1444035	0.09022198	0.1932574	0.1665313	0.05432671	0.1292509	0.1489562	0.1026005	0.14987	0.1625471	0.1378241
1120.44	0.1160255	0.138473	0.04294919	0.01738925	0.09654794	0.04995926	0.03691505	0.07498818	0.07924985	0.08334997	0.106026	0.06756687	0.07664002	0.03783209	0.02108628	0.084013	0.1327739	0.1008333	0.1162331	0.02337013	0.05967218	0.1496584	0.07087254	0.1362075	0.08887351	0.1154973	0.1550545	0.02928444	0.1388839	0.05625534	0.1629972	0.1249101	0.06712917	0.1369229	0.09005116	0.1672782	0.1064672	0.1625446	0.1567965	0.1252509	0.1938923	0.09931921	0.1263229	0.1342216	0.07907028	0.099108	0.1159595	0.1295065	0.1314809	0.05883765	0.124066	0.2711578	0.1554069	0.1409624	0.08843582	0.1898308	0.1622519	0.05321737	0.1266035	0.1464075	0.1009294	0.1469476	0.1578505	0.1344022
1122.37	0.1116719	0.1345876	0.04198356	0.01693839	0.09466493	0.04905503	0.03617612	0.07350491	0.07738956	0.08193678	0.104052	0.06626508	0.07497898	0.03696069	0.02063838	0.08161969	0.1273354	0.09814087	0.1127241	0.02245657	0.05856738	0.1471589	0.0694617	0.1339972	0.0860318	0.1139712	0.1517651	0.02869302	0.1362306	0.05544496	0.1576738	0.1219787	0.06570663	0.1331031	0.08817142	0.1637443	0.1045546	0.1600823	0.1543299	0.122834	0.189612	0.09762747	0.1251187	0.1318604	0.0776372	0.09751408	0.1129208	0.1259092	0.12916	0.05748493	0.121489	0.2651187	0.1521641	0.1374818	0.08689506	0.1867726	0.1582965	0.05236341	0.1240845	0.1443147	0.09923239	0.1438844	0.1537014	0.1313167
1124.3	0.1073425	0.1306861	0.04099918	0.01650237	0.09281935	0.04761472	0.03550573	0.07189666	0.07561242	0.07965479	0.1021932	0.06505713	0.07295043	0.03612703	0.02032311	0.07923146	0.1219926	0.09551635	0.1094044	0.02156513	0.05736917	0.1442567	0.06799906	0.1316026	0.08310319	0.1128225	0.1487689	0.02803657	0.1329822	0.05472107	0.1525982	0.1189125	0.0643314	0.1294344	0.0864858	0.1602085	0.1028802	0.1577909	0.1520765	0.1206794	0.1853088	0.09613619	0.1241297	0.1296444	0.0764408	0.09581897	0.1098745	0.1221931	0.1272573	0.05604276	0.1190742	0.2591514	0.149108	0.134103	0.08561448	0.1841896	0.1543671	0.05173884	0.1217244	0.1424613	0.09767102	0.1403271	0.1496283	0.12821
1126.22	0.1028633	0.1265569	0.04007043	0.01609067	0.09107254	0.04585724	0.03492692	0.07023197	0.07385873	0.07683432	0.1005042	0.06397235	0.07079939	0.03532358	0.02012234	0.07674833	0.1164996	0.09288	0.106233	0.02064005	0.0561609	0.1412065	0.0666042	0.1294336	0.08012142	0.1120867	0.1462655	0.02736875	0.1296712	0.05402858	0.1475825	0.1159364	0.06293115	0.125814	0.08498084	0.1566548	0.1016052	0.1557195	0.150262	0.118911	0.1808971	0.09481202	0.123188	0.1274742	0.07546471	0.09391623	0.1067386	0.1183245	0.1255718	0.05440118	0.1168391	0.2534752	0.1462594	0.13121	0.08465728	0.1821527	0.1503785	0.05131538	0.1195518	0.1409317	0.09637485	0.13632	0.1454359	0.1251232
1128.15	0.0983449	0.1222433	0.03912711	0.01571102	0.08956915	0.04415523	0.03446883	0.06870086	0.07215609	0.07406854	0.09911176	0.0630651	0.0688564	0.0345594	0.02002126	0.07427115	0.1109999	0.09031564	0.1032894	0.01970387	0.0550843	0.1382529	0.06544867	0.1276951	0.07716846	0.1113976	0.1443088	0.02676754	0.1270209	0.05331304	0.142492	0.1132201	0.06149632	0.122337	0.08363317	0.1532341	0.1003713	0.153908	0.1488698	0.1174932	0.1766517	0.09367494	0.1222562	0.1254658	0.07473003	0.09195519	0.1035903	0.1146108	0.1240775	0.05273151	0.1147778	0.2482164	0.1438154	0.128665	0.0839119	0.1803052	0.1463784	0.05108395	0.1176241	0.1397572	0.09515601	0.1319308	0.1413212	0.1223154
1130.08	0.09405462	0.1179888	0.03823705	0.01535155	0.08844613	0.04276571	0.03415129	0.06748214	0.07058621	0.071803	0.09811959	0.06237174	0.0673253	0.03385442	0.0200019	0.07198308	0.1058299	0.08797583	0.1006963	0.018817	0.0542415	0.1358095	0.06464653	0.1264466	0.07442686	0.1105771	0.1429948	0.02629008	0.1253213	0.05270737	0.1378382	0.1107731	0.06009581	0.1191884	0.08243851	0.1499806	0.0990876	0.1524196	0.1478359	0.116368	0.1727735	0.0927747	0.1215368	0.1237261	0.07428467	0.09020922	0.1007141	0.1113551	0.1229881	0.05105583	0.1131224	0.243326	0.1418777	0.1265465	0.08335082	0.1786797	0.1426158	0.05102772	0.1159961	0.1388697	0.09397101	0.1271252	0.1375844	0.1198712
1132.01	0.09017602	0.1140042	0.03752605	0.01499849	0.08775005	0.04175025	0.03398262	0.06664781	0.06918452	0.07018073	0.09754404	0.06188172	0.06623404	0.03321651	0.02004663	0.06996211	0.1012117	0.08592495	0.09848794	0.01801312	0.05365205	0.1338826	0.064215	0.1254139	0.07196958	0.1097431	0.1422081	0.0259572	0.123999	0.05216441	0.1338829	0.1085052	0.05877936	0.1164333	0.0814037	0.147066	0.09795055	0.1512739	0.1471019	0.115441	0.1692842	0.09212581	0.1210379	0.122195	0.07413609	0.08871683	0.09811196	0.1084664	0.1221265	0.04946165	0.1116912	0.2389499	0.1402803	0.1247555	0.08296978	0.177423	0.1391976	0.05110699	0.1146527	0.1381889	0.09294533	0.1222421	0.1343096	0.1175229
1133.94	0.08681736	0.1104428	0.03697009	0.01466779	0.08747177	0.04108906	0.03397948	0.06620605	0.06795915	0.06918702	0.09737052	0.06158919	0.06555126	0.03264932	0.02014616	0.06820403	0.09727263	0.08416789	0.09666257	0.01730753	0.0533055	0.1324644	0.06415255	0.1246537	0.06991424	0.1091685	0.1422211	0.02577397	0.1229678	0.05175121	0.1305706	0.1064731	0.0576757	0.1140612	0.08053007	0.1445625	0.09709977	0.150571	0.1465577	0.1148652	0.1663391	0.09173264	0.1208265	0.12101	0.0742619	0.0874183	0.09580809	0.1058937	0.1214248	0.04800517	0.1104788	0.2352175	0.1389667	0.1231586	0.08278297	0.1766409	0.1360918	0.05129009	0.1135629	0.137776	0.09203069	0.1177919	0.1314442	0.1153806
1135.87	0.08410721	0.1074784	0.03643156	0.01439102	0.08761917	0.04079013	0.0341674	0.0661838	0.06695077	0.06884696	0.09761904	0.0615347	0.06528785	0.03215965	0.02029146	0.06674184	0.09417383	0.08274154	0.09527194	0.01673468	0.05320906	0.1318951	0.06451243	0.1243831	0.06828221	0.1090857	0.1432012	0.025748	0.1228011	0.05142955	0.1280004	0.104701	0.05683274	0.1121215	0.07980414	0.1423195	0.09653146	0.1502267	0.146308	0.1147657	0.1637927	0.09163269	0.120754	0.1202026	0.07465711	0.08629473	0.09396167	0.103777	0.1210218	0.04673586	0.1096166	0.2320176	0.1381762	0.1218344	0.08283359	0.1762581	0.1334993	0.05156437	0.1127499	0.1376776	0.09118214	0.113912	0.1288589	0.1135644
1137.8	0.08221111	0.1053072	0.03615684	0.01418366	0.08821414	0.04089956	0.03455492	0.06662453	0.06621552	0.06927127	0.09830473	0.06176379	0.06549177	0.03175242	0.02045838	0.06566771	0.09213585	0.0817166	0.09439459	0.01635366	0.05337642	0.1321874	0.06536648	0.1247741	0.0673252	0.109514	0.1451089	0.02588967	0.1236493	0.05139513	0.1264138	0.1033437	0.05621794	0.1107218	0.07921524	0.1405408	0.09614423	0.150311	0.1467288	0.1152092	0.1617133	0.09185984	0.1209625	0.1198241	0.07531205	0.08539127	0.0927485	0.1024371	0.1208805	0.04593663	0.1090755	0.2292623	0.1379435	0.1210242	0.08317561	0.176251	0.1315231	0.05189922	0.1122589	0.1381414	0.09059487	0.110895	0.1270356	0.112065
1139.72	0.08121638	0.1040139	0.03602034	0.0140464	0.08921602	0.04142229	0.0351152	0.06749158	0.06575157	0.07047895	0.09934498	0.06225399	0.06614605	0.03142156	0.02061387	0.06502667	0.0912909	0.08111059	0.09402893	0.01620046	0.05378251	0.1330532	0.06669369	0.125657	0.06707788	0.1100136	0.1477256	0.0261908	0.1253492	0.0515397	0.1257715	0.1024442	0.05575455	0.1098867	0.07875459	0.1393901	0.09579042	0.1508567	0.147602	0.1160259	0.160346	0.09238167	0.1215637	0.1196319	0.07615931	0.08473346	0.09208757	0.1017782	0.1207243	0.04555885	0.1086101	0.2270679	0.1381705	0.1206762	0.08373936	0.1766683	0.1301502	0.05223172	0.1120623	0.1388681	0.09009584	0.1088652	0.1259808	0.1108588
1141.65	0.08108019	0.1035348	0.03597774	0.0139863	0.09049077	0.04224633	0.03579359	0.06861839	0.06551135	0.07221239	0.1005562	0.06291366	0.06709719	0.03115938	0.02073664	0.06477181	0.09158988	0.0808771	0.09410227	0.01625776	0.05435322	0.1344552	0.06833249	0.1269818	0.06758269	0.1103042	0.1509261	0.02660524	0.1277473	0.05176335	0.1261155	0.1019618	0.05557743	0.1095426	0.07839859	0.1388172	0.09562103	0.1518023	0.1487168	0.1173106	0.1597456	0.09312398	0.1224439	0.1198331	0.07710408	0.08449031	0.0920291	0.1016414	0.1206291	0.0455941	0.1082056	0.2255115	0.1389595	0.120649	0.08453231	0.177369	0.1295563	0.05251207	0.1120666	0.1398602	0.08970752	0.1077877	0.1254112	0.1100261
1143.58	0.08164781	0.1037108	0.03600883	0.01400528	0.09187329	0.04315109	0.03652903	0.06978189	0.06545774	0.07399788	0.1017483	0.0636349	0.0681012	0.03095704	0.02081804	0.06481062	0.09280668	0.08094492	0.09453939	0.01646634	0.054989	0.1358936	0.07005675	0.1284054	0.06865764	0.1102385	0.1543725	0.02705377	0.1303791	0.05204027	0.1272904	0.1017901	0.05559272	0.1095923	0.0781008	0.1386938	0.09547683	0.1527612	0.1501099	0.1188109	0.1595599	0.09403119	0.1233621	0.120268	0.078105	0.08454631	0.09257213	0.1020642	0.1206642	0.04596192	0.1079335	0.2242161	0.1400069	0.1207177	0.08556014	0.1781881	0.129618	0.05274157	0.1121873	0.1410608	0.08949006	0.107363	0.1252408	0.1093699
1145.51	0.08270726	0.1043471	0.03605397	0.01407672	0.0932307	0.04389978	0.03726627	0.07080609	0.06555828	0.07540344	0.1027904	0.06431912	0.06894276	0.0307952	0.02084656	0.06505586	0.09462705	0.08122846	0.09525822	0.01676123	0.05558849	0.1372524	0.07168011	0.1297374	0.06984311	0.1098801	0.1577039	0.0274551	0.1328219	0.05234395	0.1289251	0.1018017	0.05565669	0.1099382	0.0778086	0.1387566	0.09535644	0.1538134	0.1513999	0.12024	0.1594133	0.09505393	0.1243664	0.1207223	0.07917438	0.08466668	0.09332977	0.1027976	0.1207412	0.04651903	0.1078271	0.223165	0.1409423	0.1207905	0.08665094	0.1792481	0.129911	0.05294568	0.1123626	0.1422276	0.08933613	0.1073653	0.1254296	0.1088526
1147.44	0.08404221	0.105227	0.03614492	0.01416371	0.09446587	0.0443278	0.03796159	0.07158753	0.0657427	0.07620282	0.1036014	0.06487494	0.06950814	0.03065064	0.02080826	0.06543246	0.09674058	0.08162143	0.09611562	0.01709202	0.05606309	0.1385683	0.07308604	0.1308061	0.07102674	0.1095914	0.1607067	0.02776035	0.1348583	0.05253227	0.1304409	0.1018825	0.0558456	0.1104526	0.07747088	0.1388982	0.0952415	0.1549976	0.1523951	0.1215769	0.1594159	0.09610011	0.1253712	0.1212072	0.08030614	0.08468796	0.09409973	0.1037179	0.1207872	0.04710755	0.107621	0.2222598	0.1418223	0.1209396	0.08766478	0.1803829	0.1303295	0.05313156	0.1125144	0.1433082	0.08918943	0.1074568	0.1256956	0.108466
1149.37	0.08550654	0.1061689	0.03625418	0.01425278	0.09554435	0.04439713	0.03860752	0.07210817	0.06593318	0.07640195	0.1041699	0.06526024	0.06980693	0.03051697	0.02070946	0.06589482	0.09893818	0.08204333	0.0969425	0.01743146	0.05637676	0.1396312	0.07425568	0.1316154	0.07221898	0.1097345	0.1634605	0.02797623	0.1364672	0.05265936	0.1318812	0.1021918	0.05595658	0.1110256	0.07703264	0.1390622	0.09504167	0.1560505	0.153265	0.1227579	0.1595677	0.09708114	0.1264362	0.1215232	0.08147854	0.0846905	0.09480345	0.1048309	0.1207302	0.04767631	0.1072095	0.2213669	0.1426862	0.1209883	0.08858339	0.1812676	0.1307486	0.05329204	0.112581	0.1443973	0.08895592	0.1075625	0.1259423	0.1081048
1151.3	0.08704199	0.1070867	0.03624855	0.01434568	0.09652841	0.04421519	0.03924128	0.07245658	0.06610551	0.07622706	0.1045869	0.06552354	0.0699641	0.03040203	0.02057892	0.06643972	0.1011252	0.08247395	0.09761702	0.01777771	0.05657851	0.1403418	0.07529098	0.1321955	0.07334538	0.1099112	0.1661823	0.02815721	0.1377135	0.05281992	0.1334431	0.1024555	0.05601444	0.1116154	0.07645254	0.1392365	0.09474375	0.1569314	0.1541192	0.1238246	0.1595424	0.0979831	0.1276397	0.1216808	0.08270009	0.08467721	0.09532202	0.1058445	0.1205389	0.04814993	0.106677	0.2205407	0.1435056	0.120912	0.08945861	0.1819498	0.1311007	0.05342216	0.1125872	0.1454444	0.08867989	0.107707	0.1261894	0.1076508
1153.22	0.08859139	0.1079378	0.03626155	0.01442383	0.09754021	0.04400096	0.03991909	0.07279153	0.06625493	0.07606924	0.1050002	0.065767	0.07017314	0.03029473	0.02043678	0.06705434	0.1032275	0.08288959	0.09803867	0.01814278	0.05677404	0.1409853	0.07637548	0.1327096	0.07439177	0.1098773	0.1691073	0.02836823	0.1390105	0.0528446	0.1349913	0.1025264	0.05620164	0.1121683	0.07572461	0.1394626	0.09437881	0.1577685	0.1547422	0.1249236	0.1592939	0.0988403	0.1288484	0.1219332	0.08399477	0.08459067	0.09577804	0.1066231	0.1202487	0.04854309	0.1060125	0.219716	0.1443112	0.1209504	0.09047842	0.1827004	0.1315472	0.05350927	0.1126091	0.1463901	0.08849421	0.1078404	0.1264254	0.1071707
1155.15	0.08997801	0.1085921	0.0362177	0.0144525	0.09864708	0.04398433	0.04067378	0.07323464	0.06631549	0.07630353	0.1055083	0.06606618	0.07059944	0.03015701	0.02027639	0.06763922	0.105041	0.08318222	0.0980456	0.0185189	0.05705092	0.1415412	0.07764633	0.1332448	0.07510205	0.1096152	0.1721438	0.02864332	0.1405136	0.05264042	0.1360057	0.1025809	0.05613485	0.1125072	0.07486688	0.1393949	0.09388039	0.1585457	0.1549413	0.1260225	0.1587988	0.09964536	0.1299795	0.1220402	0.08533394	0.08433526	0.09595483	0.1072281	0.1194886	0.04874993	0.1050509	0.2186282	0.1447855	0.1210556	0.09162382	0.1833812	0.1317829	0.05353132	0.1126755	0.1471646	0.08824806	0.107786	0.1264395	0.1066181
1157.08	0.09092204	0.1088281	0.03599287	0.01441554	0.09981932	0.044293	0.04150977	0.07382333	0.06617746	0.07710218	0.1061328	0.06645426	0.07130725	0.02995545	0.02008222	0.06802169	0.1062175	0.08319201	0.09745498	0.01885279	0.05744037	0.1423415	0.07912964	0.1338508	0.07522018	0.1091954	0.1753978	0.0289792	0.1423939	0.05232926	0.1360232	0.1025277	0.05579356	0.1123933	0.07387404	0.1389999	0.0935419	0.1592557	0.1552058	0.1270952	0.1579113	0.1003566	0.1309613	0.1220236	0.0866569	0.08387841	0.09560468	0.1074843	0.1180808	0.04867903	0.1037777	0.2171338	0.1450219	0.1212509	0.09284642	0.1839568	0.1315452	0.05348162	0.1127537	0.1481029	0.08796807	0.1073719	0.1261728	0.1057446
1159.01	0.09112351	0.1084437	0.03564589	0.01431601	0.100972	0.04491317	0.04240839	0.07455096	0.06577151	0.07841783	0.1068559	0.06694437	0.07225461	0.02967984	0.01984878	0.06802623	0.1063409	0.0827826	0.09617312	0.01904554	0.05792211	0.143704	0.08076802	0.1345934	0.07462194	0.1085219	0.1787447	0.02935197	0.1447482	0.05196211	0.1348227	0.101946	0.0553086	0.111662	0.07270665	0.1383893	0.09327282	0.1598547	0.1555192	0.1281853	0.1562761	0.1009529	0.131892	0.1218195	0.08792318	0.08309748	0.0947112	0.107013	0.1160841	0.04836182	0.1020534	0.2152268	0.1450851	0.1216232	0.09404446	0.1845351	0.1308647	0.05336932	0.1128032	0.1491111	0.08778541	0.1062929	0.1253408	0.1045642
1160.94	0.0902914	0.1073027	0.03521843	0.01414411	0.1019994	0.04573452	0.04332195	0.07537886	0.06507213	0.08009024	0.1076216	0.0675144	0.07332916	0.02932162	0.01957019	0.06750062	0.1049945	0.08183397	0.09420177	0.01897875	0.0584356	0.1452924	0.08246358	0.1353642	0.07324427	0.1076579	0.1821813	0.02972805	0.147414	0.05164004	0.1322974	0.1007988	0.05456208	0.1102137	0.07132091	0.1372732	0.09295752	0.1602391	0.1556746	0.1292545	0.1539542	0.1014132	0.1328527	0.1213473	0.08908932	0.08206882	0.09305164	0.105733	0.1137378	0.04762196	0.09979674	0.2126875	0.1447506	0.1219951	0.09526913	0.1849788	0.1295793	0.05318071	0.1127726	0.1498425	0.0876105	0.1045346	0.1238095	0.1031314
1162.86	0.0881668	0.1053027	0.0344124	0.01387987	0.1027682	0.04661157	0.04416712	0.07617853	0.06405004	0.08188562	0.1083134	0.06808138	0.07437102	0.02886711	0.0192352	0.06631919	0.1018536	0.08023527	0.09159626	0.01855534	0.0588883	0.1464118	0.08406516	0.1358929	0.0707932	0.1066609	0.1853027	0.03006238	0.1498302	0.05122121	0.1280882	0.09921975	0.05339717	0.1079544	0.06971449	0.1354201	0.09237759	0.1601243	0.1555595	0.1300299	0.1508916	0.1016671	0.1334123	0.1205245	0.09004949	0.08060923	0.09035529	0.1032495	0.1110266	0.0462412	0.09692879	0.2093555	0.1438759	0.1221253	0.09633517	0.1850191	0.1273329	0.05288074	0.1125737	0.1501028	0.08714882	0.1017725	0.1212268	0.1011601
1164.79	0.08467468	0.102409	0.03335753	0.01353122	0.103176	0.04740782	0.04486941	0.07675391	0.06270026	0.08351103	0.1088159	0.06855345	0.07522415	0.02832578	0.01884253	0.06445943	0.09689792	0.07798596	0.08849428	0.01775162	0.05919925	0.1467386	0.08540711	0.1362083	0.06734575	0.1057718	0.1880473	0.03031339	0.1516213	0.0507602	0.121969	0.09713203	0.05171211	0.1048892	0.06792984	0.1329859	0.09155212	0.159389	0.155182	0.1303815	0.1470985	0.1016546	0.133507	0.119347	0.09070187	0.07876077	0.08662285	0.09970106	0.1079826	0.0443806	0.09354753	0.205221	0.1422474	0.1218256	0.09703805	0.1846884	0.1241305	0.05246794	0.1121418	0.1500146	0.08642789	0.0980316	0.1173644	0.0986651
1166.72	0.08007826	0.09875098	0.03211321	0.01314385	0.1032288	0.04802682	0.04540543	0.07697822	0.06111714	0.08471626	0.1091021	0.06890056	0.07580345	0.02774438	0.01841283	0.06208713	0.09057443	0.07529328	0.08516344	0.01665183	0.05934104	0.1463849	0.08638637	0.1364316	0.06337829	0.10486	0.190263	0.03046616	0.152903	0.05018669	0.1141584	0.09457513	0.04980061	0.1012611	0.06604928	0.1303001	0.09062991	0.158312	0.1546429	0.1304969	0.142883	0.1014088	0.1334317	0.1178211	0.09104548	0.07665892	0.08231593	0.09564763	0.1046747	0.04221513	0.08978894	0.2006123	0.1399539	0.1210307	0.09748591	0.1839936	0.1203789	0.05199415	0.111511	0.1496766	0.08551056	0.09359363	0.1126277	0.09589042
1168.65	0.07485963	0.09456971	0.03081992	0.01276131	0.1030027	0.04842554	0.04578682	0.07687675	0.05945031	0.08540873	0.1092059	0.06913611	0.07610093	0.02716605	0.01796898	0.0594821	0.08360795	0.07246301	0.08188718	0.01541172	0.05932398	0.1456433	0.08696904	0.1364004	0.05933698	0.103947	0.1916615	0.03052751	0.1537175	0.04949163	0.1052922	0.09176754	0.04789485	0.09743931	0.06416849	0.1273764	0.08957256	0.1569537	0.1540871	0.1303646	0.1385794	0.1010005	0.1331335	0.1162265	0.09113288	0.07414719	0.07778919	0.09130281	0.1014019	0.03989595	0.08589867	0.1961132	0.1373878	0.1200134	0.09769998	0.1830079	0.1162584	0.05150157	0.1107556	0.1493253	0.08446509	0.08852235	0.1076163	0.09302251
